Simulation,StateR,StateC,TargetR,TargetC,Action,Reward
S164,4,3,4,4,RIGHT,1
S165,5,3,1,4,DOWN,4
S165,1,3,1,4,DOWN,-1
S165,2,3,1,4,LEFT,-1
S165,2,2,1,4,RIGHT,1
S165,2,3,1,4,DOWN,-1
S165,3,3,1,4,DOWN,-1
S165,4,3,1,4,RIGHT,1
S165,4,4,1,4,DOWN,-1
S165,5,4,1,4,DOWN,4
S166,2,4,1,3,UP,1
S166,1,4,1,3,LEFT,1
S167,1,1,2,5,LEFT,4
S167,1,5,2,5,DOWN,1
S168,2,4,4,2,UP,-1
S168,1,4,4,2,LEFT,1
S168,1,3,4,2,RIGHT,-1
S168,1,4,4,2,DOWN,1
S168,2,4,4,2,LEFT,1
S168,2,3,4,2,RIGHT,-1
S168,2,4,4,2,RIGHT,-1
S168,2,5,4,2,UP,-1
S168,1,5,4,2,RIGHT,2
S168,1,1,4,2,RIGHT,1
S168,1,2,4,2,DOWN,1
S168,2,2,4,2,LEFT,-1
S168,2,1,4,2,DOWN,1
S168,3,1,4,2,LEFT,-2
S168,3,5,4,2,DOWN,1
S168,4,5,4,2,DOWN,-1
S168,5,5,4,2,RIGHT,2
S168,5,1,4,2,DOWN,-2
S168,1,1,4,2,DOWN,1
S168,2,1,4,2,UP,-1
S168,1,1,4,2,RIGHT,1
S168,1,2,4,2,DOWN,1
S168,2,2,4,2,LEFT,-1
S168,2,1,4,2,UP,-1
S168,1,1,4,2,DOWN,1
S168,2,1,4,2,DOWN,1
S168,3,1,4,2,LEFT,-2
S168,3,5,4,2,UP,-1
S168,2,5,4,2,RIGHT,2
S168,2,1,4,2,UP,-1
S168,1,1,4,2,DOWN,1
S168,2,1,4,2,RIGHT,1
S168,2,2,4,2,DOWN,1
S168,3,2,4,2,UP,-1
S168,2,2,4,2,LEFT,-1
S168,2,1,4,2,RIGHT,1
S168,2,2,4,2,LEFT,-1
S168,2,1,4,2,LEFT,-2
S168,2,5,4,2,UP,-1
S168,1,5,4,2,UP,2
S168,5,5,4,2,UP,1
S168,4,5,4,2,RIGHT,2
S168,4,1,4,2,LEFT,-2
S168,4,5,4,2,RIGHT,2
S168,4,1,4,2,DOWN,-1
S168,5,1,4,2,RIGHT,1
S168,5,2,4,2,RIGHT,-1
S168,5,3,4,2,RIGHT,-1
S168,5,4,4,2,RIGHT,-1
S168,5,5,4,2,DOWN,-2
S168,1,5,4,2,UP,2
S168,5,5,4,2,LEFT,1
S168,5,4,4,2,LEFT,1
S168,5,3,4,2,LEFT,1
S168,5,2,4,2,DOWN,-2
S168,1,2,4,2,RIGHT,-1
S168,1,3,4,2,LEFT,1
S168,1,2,4,2,DOWN,1
S168,2,2,4,2,RIGHT,-1
S168,2,3,4,2,RIGHT,-1
S168,2,4,4,2,LEFT,1
S168,2,3,4,2,UP,-1
S168,1,3,4,2,RIGHT,-1
S168,1,4,4,2,DOWN,1
S168,2,4,4,2,UP,-1
S168,1,4,4,2,RIGHT,-1
S168,1,5,4,2,DOWN,1
S168,2,5,4,2,LEFT,1
S168,2,4,4,2,LEFT,1
S168,2,3,4,2,DOWN,1
S168,3,3,4,2,DOWN,1
S168,4,3,4,2,UP,-1
S168,3,3,4,2,RIGHT,-1
S168,3,4,4,2,LEFT,1
S168,3,3,4,2,UP,-1
S168,2,3,4,2,UP,-1
S168,1,3,4,2,UP,2
S168,5,3,4,2,DOWN,-2
S168,1,3,4,2,RIGHT,-1
S168,1,4,4,2,DOWN,1
S168,2,4,4,2,RIGHT,-1
S168,2,5,4,2,UP,-1
S168,1,5,4,2,DOWN,1
S168,2,5,4,2,RIGHT,2
S168,2,1,4,2,RIGHT,1
S168,2,2,4,2,UP,-1
S168,1,2,4,2,RIGHT,-1
S168,1,3,4,2,UP,2
S168,5,3,4,2,UP,1
S168,4,3,4,2,LEFT,1
S169,2,1,2,1,UP,-1
S169,1,1,2,1,LEFT,-4
S169,1,5,2,1,UP,-2
S169,5,5,2,1,LEFT,1
S169,5,4,2,1,UP,1
S169,4,4,2,1,UP,1
S169,3,4,2,1,UP,1
S169,2,4,2,1,DOWN,-1
S169,3,4,2,1,DOWN,-1
S169,4,4,2,1,DOWN,-1
S169,5,4,2,1,UP,1
S169,4,4,2,1,RIGHT,-1
S169,4,5,2,1,LEFT,1
S169,4,4,2,1,RIGHT,-1
S169,4,5,2,1,RIGHT,4
S169,4,1,2,1,UP,1
S169,3,1,2,1,RIGHT,-1
S169,3,2,2,1,LEFT,1
S169,3,1,2,1,DOWN,-1
S169,4,1,2,1,DOWN,-1
S169,5,1,2,1,DOWN,2
S169,1,1,2,1,DOWN,1
S170,4,2,5,2,DOWN,1
S171,5,1,4,1,UP,1
S172,3,5,5,1,DOWN,1
S172,4,5,5,1,UP,-1
S172,3,5,5,1,RIGHT,4
S172,3,1,5,1,RIGHT,-1
S172,3,2,5,1,LEFT,1
S172,3,1,5,1,UP,-1
S172,2,1,5,1,RIGHT,-1
S172,2,2,5,1,RIGHT,-1
S172,2,3,5,1,RIGHT,-1
S172,2,4,5,1,DOWN,1
S172,3,4,5,1,RIGHT,-1
S172,3,5,5,1,RIGHT,4
S172,3,1,5,1,DOWN,1
S172,4,1,5,1,UP,-1
S172,3,1,5,1,LEFT,-4
S172,3,5,5,1,RIGHT,4
S172,3,1,5,1,DOWN,1
S172,4,1,5,1,DOWN,1
S173,4,1,1,2,LEFT,-2
S173,4,5,1,2,RIGHT,2
S173,4,1,1,2,DOWN,-1
S173,5,1,1,2,UP,1
S173,4,1,1,2,RIGHT,1
S173,4,2,1,2,UP,1
S173,3,2,1,2,UP,1
S173,2,2,1,2,RIGHT,-1
S173,2,3,1,2,RIGHT,-1
S173,2,4,1,2,RIGHT,-1
S173,2,5,1,2,RIGHT,2
S173,2,1,1,2,UP,1
S173,1,1,1,2,RIGHT,1
S174,1,5,5,1,DOWN,1
S174,2,5,5,1,LEFT,1
S174,2,4,5,1,DOWN,1
S174,3,4,5,1,UP,-1
S174,2,4,5,1,UP,-1
S174,1,4,5,1,UP,4
S174,5,4,5,1,UP,-1
S174,4,4,5,1,RIGHT,-1
S174,4,5,5,1,RIGHT,4
S174,4,1,5,1,UP,-1
S174,3,1,5,1,LEFT,-4
S174,3,5,5,1,LEFT,1
S174,3,4,5,1,LEFT,1
S174,3,3,5,1,UP,-1
S174,2,3,5,1,UP,-1
S174,1,3,5,1,LEFT,1
S174,1,2,5,1,RIGHT,-1
S174,1,3,5,1,DOWN,1
S174,2,3,5,1,DOWN,1
S174,3,3,5,1,DOWN,1
S174,4,3,5,1,DOWN,1
S174,5,3,5,1,UP,-1
S174,4,3,5,1,UP,-1
S174,3,3,5,1,LEFT,1
S174,3,2,5,1,DOWN,1
S174,4,2,5,1,UP,-1
S174,3,2,5,1,LEFT,1
S174,3,1,5,1,LEFT,-4
S174,3,5,5,1,LEFT,1
S174,3,4,5,1,RIGHT,-1
S174,3,5,5,1,UP,-1
S174,2,5,5,1,DOWN,1
S174,3,5,5,1,UP,-1
S174,2,5,5,1,UP,-1
S174,1,5,5,1,DOWN,1
S174,2,5,5,1,DOWN,1
S174,3,5,5,1,RIGHT,4
S174,3,1,5,1,RIGHT,-1
S174,3,2,5,1,DOWN,1
S174,4,2,5,1,RIGHT,-1
S174,4,3,5,1,LEFT,1
S174,4,2,5,1,UP,-1
S174,3,2,5,1,LEFT,1
S174,3,1,5,1,DOWN,1
S174,4,1,5,1,DOWN,1
S175,4,4,1,4,UP,1
S175,3,4,1,4,LEFT,-1
S175,3,3,1,4,RIGHT,1
S175,3,4,1,4,UP,1
S175,2,4,1,4,DOWN,-1
S175,3,4,1,4,RIGHT,-1
S175,3,5,1,4,DOWN,-1
S175,4,5,1,4,LEFT,1
S175,4,4,1,4,UP,1
S175,3,4,1,4,RIGHT,-1
S175,3,5,1,4,LEFT,1
S175,3,4,1,4,LEFT,-1
S175,3,3,1,4,UP,1
S175,2,3,1,4,LEFT,-1
S175,2,2,1,4,RIGHT,1
S175,2,3,1,4,RIGHT,1
S175,2,4,1,4,LEFT,-1
S175,2,3,1,4,RIGHT,1
S175,2,4,1,4,DOWN,-1
S175,3,4,1,4,LEFT,-1
S175,3,3,1,4,UP,1
S175,2,3,1,4,DOWN,-1
S175,3,3,1,4,RIGHT,1
S175,3,4,1,4,UP,1
S175,2,4,1,4,LEFT,-1
S175,2,3,1,4,RIGHT,1
S175,2,4,1,4,DOWN,-1
S175,3,4,1,4,UP,1
S175,2,4,1,4,DOWN,-1
S175,3,4,1,4,DOWN,-1
S175,4,4,1,4,LEFT,-1
S175,4,3,1,4,UP,1
S175,3,3,1,4,UP,1
S175,2,3,1,4,UP,1
S175,1,3,1,4,LEFT,-1
S175,1,2,1,4,RIGHT,1
S175,1,3,1,4,LEFT,-1
S175,1,2,1,4,UP,-4
S175,5,2,1,4,LEFT,-1
S175,5,1,1,4,RIGHT,1
S175,5,2,1,4,RIGHT,1
S175,5,3,1,4,RIGHT,1
S175,5,4,1,4,UP,1
S175,4,4,1,4,UP,1
S175,3,4,1,4,UP,1
S175,2,4,1,4,LEFT,-1
S175,2,3,1,4,DOWN,-1
S175,3,3,1,4,LEFT,-1
S175,3,2,1,4,UP,1
S175,2,2,1,4,LEFT,-1
S175,2,1,1,4,LEFT,2
S175,2,5,1,4,LEFT,1
S175,2,4,1,4,LEFT,-1
S175,2,3,1,4,LEFT,-1
S175,2,2,1,4,DOWN,-1
S175,3,2,1,4,UP,1
S175,2,2,1,4,DOWN,-1
S175,3,2,1,4,UP,1
S175,2,2,1,4,DOWN,-1
S175,3,2,1,4,RIGHT,1
S175,3,3,1,4,LEFT,-1
S175,3,2,1,4,RIGHT,1
S175,3,3,1,4,DOWN,-1
S175,4,3,1,4,DOWN,-1
S175,5,3,1,4,RIGHT,1
S175,5,4,1,4,LEFT,-1
S175,5,3,1,4,UP,1
S175,4,3,1,4,LEFT,-1
S175,4,2,1,4,DOWN,-1
S175,5,2,1,4,RIGHT,1
S175,5,3,1,4,LEFT,-1
S175,5,2,1,4,LEFT,-1
S175,5,1,1,4,LEFT,2
S175,5,5,1,4,UP,1
S175,4,5,1,4,LEFT,1
S175,4,4,1,4,RIGHT,-1
S175,4,5,1,4,UP,1
S175,3,5,1,4,UP,1
S175,2,5,1,4,RIGHT,-2
S175,2,1,1,4,LEFT,2
S175,2,5,1,4,LEFT,1
S175,2,4,1,4,RIGHT,-1
S175,2,5,1,4,UP,1
S175,1,5,1,4,DOWN,-1
S175,2,5,1,4,UP,1
S175,1,5,1,4,LEFT,1
S176,3,2,4,2,DOWN,1
S177,5,3,1,3,DOWN,4
S178,1,1,4,1,DOWN,1
S178,2,1,4,1,DOWN,1
S178,3,1,4,1,UP,-1
S178,2,1,4,1,UP,-1
S178,1,1,4,1,RIGHT,-1
S178,1,2,4,1,RIGHT,-1
S178,1,3,4,1,LEFT,1
S178,1,2,4,1,DOWN,1
S178,2,2,4,1,UP,-1
S178,1,2,4,1,RIGHT,-1
S178,1,3,4,1,DOWN,1
S178,2,3,4,1,DOWN,1
S178,3,3,4,1,RIGHT,-1
S178,3,4,4,1,UP,-1
S178,2,4,4,1,LEFT,1
S178,2,3,4,1,LEFT,1
S178,2,2,4,1,UP,-1
S178,1,2,4,1,DOWN,1
S178,2,2,4,1,UP,-1
S178,1,2,4,1,LEFT,1
S178,1,1,4,1,UP,2
S178,5,1,4,1,RIGHT,-1
S178,5,2,4,1,UP,1
S178,4,2,4,1,LEFT,1
S179,2,3,1,4,RIGHT,1
S179,2,4,1,4,RIGHT,-1
S179,2,5,1,4,UP,1
S179,1,5,1,4,RIGHT,-2
S179,1,1,1,4,DOWN,-1
S179,2,1,1,4,DOWN,-1
S179,3,1,1,4,UP,1
S179,2,1,1,4,DOWN,-1
S179,3,1,1,4,DOWN,-1
S179,4,1,1,4,LEFT,2
S179,4,5,1,4,LEFT,1
S179,4,4,1,4,RIGHT,-1
S179,4,5,1,4,UP,1
S179,3,5,1,4,DOWN,-1
S179,4,5,1,4,LEFT,1
S179,4,4,1,4,UP,1
S179,3,4,1,4,DOWN,-1
S179,4,4,1,4,UP,1
S179,3,4,1,4,DOWN,-1
S179,4,4,1,4,UP,1
S179,3,4,1,4,DOWN,-1
S179,4,4,1,4,LEFT,-1
S179,4,3,1,4,UP,1
S179,3,3,1,4,UP,1
S179,2,3,1,4,DOWN,-1
S179,3,3,1,4,LEFT,-1
S179,3,2,1,4,RIGHT,1
S179,3,3,1,4,DOWN,-1
S179,4,3,1,4,UP,1
S179,3,3,1,4,RIGHT,1
S179,3,4,1,4,RIGHT,-1
S179,3,5,1,4,LEFT,1
S179,3,4,1,4,UP,1
S179,2,4,1,4,RIGHT,-1
S179,2,5,1,4,DOWN,-1
S179,3,5,1,4,UP,1
S179,2,5,1,4,RIGHT,-2
S179,2,1,1,4,UP,1
S179,1,1,1,4,DOWN,-1
S179,2,1,1,4,UP,1
S179,1,1,1,4,UP,-4
S179,5,1,1,4,UP,1
S179,4,1,1,4,LEFT,2
S179,4,5,1,4,RIGHT,-2
S179,4,1,1,4,LEFT,2
S179,4,5,1,4,UP,1
S179,3,5,1,4,DOWN,-1
S179,4,5,1,4,RIGHT,-2
S179,4,1,1,4,LEFT,2
S179,4,5,1,4,UP,1
S179,3,5,1,4,RIGHT,-2
S179,3,1,1,4,RIGHT,1
S179,3,2,1,4,DOWN,-1
S179,4,2,1,4,DOWN,-1
S179,5,2,1,4,DOWN,4
S179,1,2,1,4,RIGHT,1
S179,1,3,1,4,LEFT,-1
S179,1,2,1,4,UP,-4
S179,5,2,1,4,UP,1
S179,4,2,1,4,RIGHT,1
S179,4,3,1,4,UP,1
S179,3,3,1,4,DOWN,-1
S179,4,3,1,4,RIGHT,1
S179,4,4,1,4,DOWN,-1
S179,5,4,1,4,DOWN,4
S180,4,1,1,2,DOWN,-1
S180,5,1,1,2,RIGHT,1
S180,5,2,1,2,UP,1
S180,4,2,1,2,RIGHT,-1
S180,4,3,1,2,RIGHT,-1
S180,4,4,1,2,DOWN,-1
S180,5,4,1,2,UP,1
S180,4,4,1,2,DOWN,-1
S180,5,4,1,2,LEFT,1
S180,5,3,1,2,RIGHT,-1
S180,5,4,1,2,UP,1
S180,4,4,1,2,RIGHT,-1
S180,4,5,1,2,UP,1
S180,3,5,1,2,DOWN,-1
S180,4,5,1,2,LEFT,1
S180,4,4,1,2,RIGHT,-1
S180,4,5,1,2,RIGHT,2
S180,4,1,1,2,RIGHT,1
S180,4,2,1,2,UP,1
S180,3,2,1,2,UP,1
S180,2,2,1,2,DOWN,-1
S180,3,2,1,2,UP,1
S180,2,2,1,2,DOWN,-1
S180,3,2,1,2,DOWN,-1
S180,4,2,1,2,RIGHT,-1
S180,4,3,1,2,RIGHT,-1
S180,4,4,1,2,DOWN,-1
S180,5,4,1,2,DOWN,4
S180,1,4,1,2,UP,-4
S180,5,4,1,2,RIGHT,-1
S180,5,5,1,2,UP,1
S180,4,5,1,2,RIGHT,2
S180,4,1,1,2,DOWN,-1
S180,5,1,1,2,DOWN,4
S180,1,1,1,2,UP,-4
S180,5,1,1,2,DOWN,4
S180,1,1,1,2,DOWN,-1
S180,2,1,1,2,RIGHT,1
S180,2,2,1,2,LEFT,-1
S180,2,1,1,2,RIGHT,1
S180,2,2,1,2,LEFT,-1
S180,2,1,1,2,RIGHT,1
S180,2,2,1,2,UP,1
S181,5,1,3,5,RIGHT,1
S181,5,2,3,5,UP,1
S181,4,2,3,5,DOWN,-1
S181,5,2,3,5,LEFT,-1
S181,5,1,3,5,UP,1
S181,4,1,3,5,LEFT,4
S181,4,5,3,5,DOWN,-1
S181,5,5,3,5,DOWN,0
S181,1,5,3,5,UP,0
S181,5,5,3,5,DOWN,0
S181,1,5,3,5,RIGHT,-4
S181,1,1,3,5,LEFT,4
S181,1,5,3,5,DOWN,1
S181,2,5,3,5,LEFT,-1
S181,2,4,3,5,LEFT,-1
S181,2,3,3,5,LEFT,-1
S181,2,2,3,5,RIGHT,1
S181,2,3,3,5,UP,-1
S181,1,3,3,5,UP,0
S181,5,3,3,5,UP,1
S181,4,3,3,5,RIGHT,1
S181,4,4,3,5,UP,1
S181,3,4,3,5,UP,-1
S181,2,4,3,5,RIGHT,1
S181,2,5,3,5,UP,-1
S181,1,5,3,5,DOWN,1
S181,2,5,3,5,DOWN,1
S182,1,1,1,3,RIGHT,1
S182,1,2,1,3,DOWN,-1
S182,2,2,1,3,UP,1
S182,1,2,1,3,RIGHT,1
S183,1,3,1,2,DOWN,-1
S183,2,3,1,2,DOWN,-1
S183,3,3,1,2,UP,1
S183,2,3,1,2,LEFT,1
S183,2,2,1,2,DOWN,-1
S183,3,2,1,2,LEFT,-1
S183,3,1,1,2,LEFT,-2
S183,3,5,1,2,UP,1
S183,2,5,1,2,DOWN,-1
S183,3,5,1,2,RIGHT,2
S183,3,1,1,2,LEFT,-2
S183,3,5,1,2,RIGHT,2
S183,3,1,1,2,LEFT,-2
S183,3,5,1,2,LEFT,1
S183,3,4,1,2,LEFT,1
S183,3,3,1,2,UP,1
S183,2,3,1,2,RIGHT,-1
S183,2,4,1,2,LEFT,1
S183,2,3,1,2,LEFT,1
S183,2,2,1,2,UP,1
S184,2,4,1,1,RIGHT,-1
S184,2,5,1,1,DOWN,-1
S184,3,5,1,1,RIGHT,4
S184,3,1,1,1,DOWN,-1
S184,4,1,1,1,UP,1
S184,3,1,1,1,RIGHT,-1
S184,3,2,1,1,RIGHT,-1
S184,3,3,1,1,DOWN,-1
S184,4,3,1,1,RIGHT,-1
S184,4,4,1,1,LEFT,1
S184,4,3,1,1,RIGHT,-1
S184,4,4,1,1,UP,1
S184,3,4,1,1,DOWN,-1
S184,4,4,1,1,DOWN,-1
S184,5,4,1,1,LEFT,1
S184,5,3,1,1,DOWN,4
S184,1,3,1,1,DOWN,-1
S184,2,3,1,1,RIGHT,-1
S184,2,4,1,1,RIGHT,-1
S184,2,5,1,1,DOWN,-1
S184,3,5,1,1,LEFT,1
S184,3,4,1,1,DOWN,-1
S184,4,4,1,1,DOWN,-1
S184,5,4,1,1,LEFT,1
S184,5,3,1,1,DOWN,4
S184,1,3,1,1,RIGHT,-1
S184,1,4,1,1,LEFT,1
S184,1,3,1,1,RIGHT,-1
S184,1,4,1,1,DOWN,-1
S184,2,4,1,1,RIGHT,-1
S184,2,5,1,1,UP,1
S184,1,5,1,1,UP,-4
S184,5,5,1,1,RIGHT,4
S184,5,1,1,1,LEFT,-4
S184,5,5,1,1,LEFT,1
S184,5,4,1,1,LEFT,1
S184,5,3,1,1,RIGHT,-1
S184,5,4,1,1,UP,1
S184,4,4,1,1,DOWN,-1
S184,5,4,1,1,RIGHT,-1
S184,5,5,1,1,RIGHT,4
S184,5,1,1,1,LEFT,-4
S184,5,5,1,1,RIGHT,4
S184,5,1,1,1,DOWN,4
S185,2,3,1,2,DOWN,-1
S185,3,3,1,2,DOWN,-1
S185,4,3,1,2,UP,1
S185,3,3,1,2,LEFT,1
S185,3,2,1,2,LEFT,-1
S185,3,1,1,2,RIGHT,1
S185,3,2,1,2,UP,1
S185,2,2,1,2,LEFT,-1
S185,2,1,1,2,UP,1
S185,1,1,1,2,LEFT,-2
S185,1,5,1,2,UP,-4
S185,5,5,1,2,UP,1
S185,4,5,1,2,UP,1
S185,3,5,1,2,LEFT,1
S185,3,4,1,2,LEFT,1
S185,3,3,1,2,DOWN,-1
S185,4,3,1,2,RIGHT,-1
S185,4,4,1,2,LEFT,1
S185,4,3,1,2,RIGHT,-1
S185,4,4,1,2,LEFT,1
S185,4,3,1,2,RIGHT,-1
S185,4,4,1,2,DOWN,-1
S185,5,4,1,2,RIGHT,-1
S185,5,5,1,2,UP,1
S185,4,5,1,2,LEFT,1
S185,4,4,1,2,RIGHT,-1
S185,4,5,1,2,UP,1
S185,3,5,1,2,DOWN,-1
S185,4,5,1,2,RIGHT,2
S185,4,1,1,2,LEFT,-2
S185,4,5,1,2,RIGHT,2
S185,4,1,1,2,UP,1
S185,3,1,1,2,RIGHT,1
S185,3,2,1,2,RIGHT,-1
S185,3,3,1,2,UP,1
S185,2,3,1,2,LEFT,1
S185,2,2,1,2,RIGHT,-1
S185,2,3,1,2,RIGHT,-1
S185,2,4,1,2,UP,1
S185,1,4,1,2,LEFT,1
S185,1,3,1,2,RIGHT,-1
S185,1,4,1,2,LEFT,1
S185,1,3,1,2,LEFT,1
S186,1,1,1,4,DOWN,-1
S186,2,1,1,4,DOWN,-1
S186,3,1,1,4,UP,1
S186,2,1,1,4,DOWN,-1
S186,3,1,1,4,DOWN,-1
S186,4,1,1,4,UP,1
S186,3,1,1,4,LEFT,2
S186,3,5,1,4,RIGHT,-2
S186,3,1,1,4,RIGHT,1
S186,3,2,1,4,RIGHT,1
S186,3,3,1,4,UP,1
S186,2,3,1,4,RIGHT,1
S186,2,4,1,4,LEFT,-1
S186,2,3,1,4,DOWN,-1
S186,3,3,1,4,DOWN,-1
S186,4,3,1,4,DOWN,-1
S186,5,3,1,4,UP,1
S186,4,3,1,4,UP,1
S186,3,3,1,4,DOWN,-1
S186,4,3,1,4,RIGHT,1
S186,4,4,1,4,UP,1
S186,3,4,1,4,DOWN,-1
S186,4,4,1,4,RIGHT,-1
S186,4,5,1,4,DOWN,-1
S186,5,5,1,4,UP,1
S186,4,5,1,4,LEFT,1
S186,4,4,1,4,DOWN,-1
S186,5,4,1,4,LEFT,-1
S186,5,3,1,4,UP,1
S186,4,3,1,4,LEFT,-1
S186,4,2,1,4,LEFT,-1
S186,4,1,1,4,LEFT,2
S186,4,5,1,4,UP,1
S186,3,5,1,4,DOWN,-1
S186,4,5,1,4,RIGHT,-2
S186,4,1,1,4,LEFT,2
S186,4,5,1,4,LEFT,1
S186,4,4,1,4,UP,1
S186,3,4,1,4,DOWN,-1
S186,4,4,1,4,UP,1
S186,3,4,1,4,UP,1
S186,2,4,1,4,DOWN,-1
S186,3,4,1,4,UP,1
S186,2,4,1,4,LEFT,-1
S186,2,3,1,4,DOWN,-1
S186,3,3,1,4,RIGHT,1
S186,3,4,1,4,UP,1
S186,2,4,1,4,UP,1
S187,4,2,1,4,DOWN,-1
S187,5,2,1,4,RIGHT,1
S187,5,3,1,4,LEFT,-1
S187,5,2,1,4,LEFT,-1
S187,5,1,1,4,LEFT,2
S187,5,5,1,4,LEFT,1
S187,5,4,1,4,LEFT,-1
S187,5,3,1,4,LEFT,-1
S187,5,2,1,4,RIGHT,1
S187,5,3,1,4,LEFT,-1
S187,5,2,1,4,UP,1
S187,4,2,1,4,DOWN,-1
S187,5,2,1,4,UP,1
S187,4,2,1,4,DOWN,-1
S187,5,2,1,4,UP,1
S187,4,2,1,4,LEFT,-1
S187,4,1,1,4,UP,1
S187,3,1,1,4,RIGHT,1
S187,3,2,1,4,LEFT,-1
S187,3,1,1,4,UP,1
S187,2,1,1,4,DOWN,-1
S187,3,1,1,4,LEFT,2
S187,3,5,1,4,DOWN,-1
S187,4,5,1,4,LEFT,1
S187,4,4,1,4,DOWN,-1
S187,5,4,1,4,LEFT,-1
S187,5,3,1,4,DOWN,4
S187,1,3,1,4,DOWN,-1
S187,2,3,1,4,DOWN,-1
S187,3,3,1,4,RIGHT,1
S187,3,4,1,4,RIGHT,-1
S187,3,5,1,4,DOWN,-1
S187,4,5,1,4,LEFT,1
S187,4,4,1,4,DOWN,-1
S187,5,4,1,4,DOWN,4
S188,1,1,1,1,LEFT,-4
S188,1,5,1,1,LEFT,1
S188,1,4,1,1,RIGHT,-1
S188,1,5,1,1,RIGHT,4
S189,2,1,2,1,RIGHT,-1
S189,2,2,2,1,UP,-1
S189,1,2,2,1,RIGHT,-1
S189,1,3,2,1,LEFT,1
S189,1,2,2,1,LEFT,1
S189,1,1,2,1,DOWN,1
S190,4,3,1,2,UP,1
S190,3,3,1,2,LEFT,1
S190,3,2,1,2,RIGHT,-1
S190,3,3,1,2,LEFT,1
S190,3,2,1,2,UP,1
S190,2,2,1,2,LEFT,-1
S190,2,1,1,2,UP,1
S190,1,1,1,2,LEFT,-2
S190,1,5,1,2,UP,-4
S190,5,5,1,2,DOWN,4
S190,1,5,1,2,UP,-4
S190,5,5,1,2,LEFT,1
S190,5,4,1,2,RIGHT,-1
S190,5,5,1,2,UP,1
S190,4,5,1,2,UP,1
S190,3,5,1,2,RIGHT,2
S190,3,1,1,2,UP,1
S190,2,1,1,2,UP,1
S190,1,1,1,2,LEFT,-2
S190,1,5,1,2,UP,-4
S190,5,5,1,2,UP,1
S190,4,5,1,2,RIGHT,2
S190,4,1,1,2,RIGHT,1
S190,4,2,1,2,LEFT,-1
S190,4,1,1,2,DOWN,-1
S190,5,1,1,2,DOWN,4
S190,1,1,1,2,LEFT,-2
S190,1,5,1,2,UP,-4
S190,5,5,1,2,LEFT,1
S190,5,4,1,2,DOWN,4
S190,1,4,1,2,UP,-4
S190,5,4,1,2,RIGHT,-1
S190,5,5,1,2,LEFT,1
S190,5,4,1,2,DOWN,4
S190,1,4,1,2,DOWN,-1
S190,2,4,1,2,LEFT,1
S190,2,3,1,2,RIGHT,-1
S190,2,4,1,2,LEFT,1
S190,2,3,1,2,RIGHT,-1
S190,2,4,1,2,DOWN,-1
S190,3,4,1,2,LEFT,1
S190,3,3,1,2,RIGHT,-1
S190,3,4,1,2,UP,1
S190,2,4,1,2,UP,1
S190,1,4,1,2,LEFT,1
S190,1,3,1,2,RIGHT,-1
S190,1,4,1,2,LEFT,1
S190,1,3,1,2,LEFT,1
S191,1,4,2,4,DOWN,1
S192,3,5,5,3,UP,-1
S192,2,5,5,3,RIGHT,0
S192,2,1,5,3,UP,-1
S192,1,1,5,3,LEFT,0
S192,1,5,5,3,LEFT,1
S192,1,4,5,3,DOWN,1
S192,2,4,5,3,UP,-1
S192,1,4,5,3,UP,4
S192,5,4,5,3,RIGHT,-1
S192,5,5,5,3,UP,-1
S192,4,5,5,3,UP,-1
S192,3,5,5,3,UP,-1
S192,2,5,5,3,RIGHT,0
S192,2,1,5,3,LEFT,0
S192,2,5,5,3,LEFT,1
S192,2,4,5,3,UP,-1
S192,1,4,5,3,RIGHT,-1
S192,1,5,5,3,RIGHT,0
S192,1,1,5,3,UP,4
S192,5,1,5,3,RIGHT,1
S192,5,2,5,3,LEFT,-1
S192,5,1,5,3,UP,-1
S192,4,1,5,3,RIGHT,1
S192,4,2,5,3,UP,-1
S192,3,2,5,3,DOWN,1
S192,4,2,5,3,UP,-1
S192,3,2,5,3,DOWN,1
S192,4,2,5,3,RIGHT,1
S192,4,3,5,3,LEFT,-1
S192,4,2,5,3,UP,-1
S192,3,2,5,3,DOWN,1
S192,4,2,5,3,RIGHT,1
S192,4,3,5,3,UP,-1
S192,3,3,5,3,UP,-1
S192,2,3,5,3,UP,-1
S192,1,3,5,3,LEFT,-1
S192,1,2,5,3,LEFT,-1
S192,1,1,5,3,UP,4
S192,5,1,5,3,DOWN,-4
S192,1,1,5,3,DOWN,1
S192,2,1,5,3,UP,-1
S192,1,1,5,3,LEFT,0
S192,1,5,5,3,UP,4
S192,5,5,5,3,LEFT,1
S192,5,4,5,3,LEFT,1
S193,3,3,3,3,LEFT,-1
S193,3,2,3,3,UP,-1
S193,2,2,3,3,LEFT,-1
S193,2,1,3,3,UP,-1
S193,1,1,3,3,LEFT,0
S193,1,5,3,3,LEFT,1
S193,1,4,3,3,RIGHT,-1
S193,1,5,3,3,LEFT,1
S193,1,4,3,3,LEFT,1
S193,1,3,3,3,LEFT,-1
S193,1,2,3,3,DOWN,1
S193,2,2,3,3,LEFT,-1
S193,2,1,3,3,DOWN,1
S193,3,1,3,3,RIGHT,1
S193,3,2,3,3,LEFT,-1
S193,3,1,3,3,UP,-1
S193,2,1,3,3,RIGHT,1
S193,2,2,3,3,RIGHT,1
